date,code,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange,snapshot_date,vietnameseName
3/26/2018,E1VFVN30,15:03:01,HOSE,ETF,18.7,20,17.4,18.5,18.8,18.5,18.76,18.62,18.5,18.8,18.5,18.76,18.62,93490,1740969200,3330820,62032273300,0.06,0.06,0.3209,3/26/2018,Tài chính
2/26/2018,FUESSV50,15:02:01,HOSE,ETF,14.39,15.39,13.39,14.48,14.7,14.48,14.61,14.58,14.48,14.7,14.48,14.61,14.58,199480,2908027100,0,0,0.22,0.22,1.5288,2/26/2018,Tài chính
2/7/2018,FUCVREIT,15:02:02,HOSE,IFC,13.4,14.3,12.5,14.3,14.3,14,14.3,14.26,10.987,10.987,10.756,10.987,10.956,22700,323748000,0,0,0.9,0.6915,6.7164,2/7/2018,Tài chính
1/29/2018,E1VFVN30,15:01:02,HOSE,ETF,18.15,19.42,16.88,18.25,18.35,18,18.01,18.14,18.25,18.35,18,18.01,18.14,317800,5766193100,2100000,38065700000,-0.14,-0.14,-0.7713,1/29/2018,Tài chính
2/9/2018,FUESSV50,15:02:01,HOSE,ETF,13.48,14.42,12.54,12.59,13.45,12.59,13.4,12.96,12.59,13.45,12.59,13.4,12.96,92090,1193337000,0,0,-0.08,-0.08,-0.5935,2/9/2018,Tài chính
3/8/2018,E1VFVN30,15:03:02,HOSE,ETF,17.7,18.93,16.47,18,18.1,17.91,18.1,18.04,18,18.1,17.91,18.1,18.04,177560,3203366900,550000,9843900000,0.4,0.4,2.2599,3/8/2018,Tài chính
2/13/2018,E1VFVN30,15:02:01,HOSE,ETF,17,18.19,15.81,17.1,17.33,17.1,17.33,17.22,17.1,17.33,17.1,17.33,17.22,178320,3070171000,2000000,33882000000,0.33,0.33,1.9412,2/13/2018,Tài chính
2/2/2018,E1VFVN30,15:02:02,HOSE,ETF,17.8,19.04,16.56,17.75,17.9,17.6,17.9,17.73,17.75,17.9,17.6,17.9,17.73,196920,3492127300,10869760,1.91438E+11,0.1,0.1,0.5618,2/2/2018,Tài chính
2/1/2018,FUESSV50,15:02:02,HOSE,ETF,14.8,15.83,13.77,14.7,14.7,14.55,14.61,14.56,14.7,14.7,14.55,14.61,14.56,33530,488085700,0,0,-0.19,-0.19,-1.2838,2/1/2018,Tài chính
1/22/2018,FUESSV50,15:01:01,HOSE,ETF,14,14.98,13.02,14,14.32,14,14.32,14.16,14,14.32,14,14.32,14.16,59860,847492900,0,0,0.32,0.32,2.2857,1/22/2018,Tài chính
1/16/2018,FUCVREIT,15:01:01,HOSE,IFC,9.9,10.55,9.21,9.9,9.9,9.6,9.6,9.81,7.607,7.607,7.376,7.376,7.537,1100,10791000,0,0,-0.3,-0.2305,-3.0303,1/16/2018,Tài chính
2/21/2018,HCM,15:02:02,HOSE,STOCK,79.8,85.3,74.3,80,81.5,79.3,79.5,79.94,25.082,25.553,24.862,24.926,25.062,377440,30170839000,0,0,-0.3,-0.0941,-0.3759,2/21/2018,Tài chính
2/28/2018,FUESSV50,15:02:02,HOSE,ETF,14.6,15.62,13.58,14.6,14.7,14.55,14.6,14.59,14.6,14.7,14.55,14.6,14.59,164030,2393262600,0,0,0,0,0,2/28/2018,Tài chính
1/13/2017,HCM,15:01:01,HOSE,STOCK,28.2,30.15,26.25,28.2,28.9,28.2,28.45,28.56,8.475,8.685,8.475,8.55,8.582,511440,14608897500,0,0,0.25,0.0751,0.8865,1/13/2017,Tài chính
1/4/2017,E1VFVN30,15:01:01,HOSE,ETF,10.19,10.9,9.48,10.27,10.29,10.25,10.25,10.27,10.27,10.29,10.25,10.25,10.27,12200,125296000,0,0,0.06,0.06,0.5888,1/4/2017,Tài chính
2/3/2017,E1VFVN30,15:02:01,HOSE,ETF,10.52,11.25,9.79,10.63,10.63,10.61,10.61,10.61,10.63,10.63,10.61,10.61,10.61,1010,10720100,0,0,0.09,0.09,0.8555,2/3/2017,Tài chính
1/25/2017,HCM,15:01:01,HOSE,STOCK,27.9,29.85,25.95,28.1,28.1,27.8,28.05,27.93,8.445,8.445,8.353,8.429,8.393,162550,4539697500,0,0,0.15,0.0451,0.5376,1/25/2017,Tài chính
3/24/2017,HCM,15:03:01,HOSE,STOCK,32.3,34.55,30.05,32.4,32.5,32,32.05,32.23,9.736,9.768,9.616,9.633,9.686,227710,7338291000,0,0,-0.25,-0.0751,-0.774,3/24/2017,Tài chính
4/7/2017,FUCVREIT,15:04:01,HOSE,IFC,21.2,22.65,19.75,19.75,19.75,19.75,19.75,19.75,15.175,15.175,15.175,15.175,15.175,10,197500,0,0,-1.45,-1.1141,-6.8396,4/7/2017,Tài chính
4/18/2017,HCM,15:04:01,HOSE,STOCK,30.3,32.4,28.2,30.7,31.2,30.2,31.1,30.63,9.226,9.375,9.077,9.347,9.205,288630,8839683000,0,0,0.8,0.2404,2.6403,4/18/2017,Tài chính
4/17/2017,FUCVREIT,15:04:01,HOSE,IFC,19,20.3,17.7,20,20,17.7,17.7,17.87,15.366,15.366,13.6,13.6,13.73,1070,19120000,0,0,-1.3,-0.9989,-6.8421,4/17/2017,Tài chính
3/21/2017,E1VFVN30,15:03:01,HOSE,ETF,11,11.77,10.23,10.31,11.06,10.31,11.03,11.01,10.31,11.06,10.31,11.03,11.01,2340,25760900,0,0,0.03,0.03,0.2727,3/21/2017,Tài chính
4/17/2017,E1VFVN30,15:04:01,HOSE,ETF,11.14,11.91,10.37,11.15,11.15,11,11,11.14,11.15,11.15,11,11,11.14,29350,326851300,0,0,-0.14,-0.14,-1.2567,4/17/2017,Tài chính
3/9/2017,E1VFVN30,15:03:01,HOSE,ETF,10.79,11.54,10.04,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,36230,392370900,0,0,0.04,0.04,0.3707,3/9/2017,Tài chính
2/2/2017,HCM,15:02:02,HOSE,STOCK,28.05,30,26.1,28.1,28.2,27.9,28.05,28.06,8.445,8.475,8.385,8.429,8.432,211270,5929157000,0,0,0,0,0,2/2/2017,Tài chính
1/3/2017,E1VFVN30,15:01:01,HOSE,ETF,10.17,10.88,9.46,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,500,5095000,0,0,0.02,0.02,0.1967,1/3/2017,Tài chính
1/16/2017,HCM,15:01:02,HOSE,STOCK,28.45,30.4,26.5,28.4,28.45,27.9,28,28.21,8.534,8.55,8.385,8.413,8.477,244280,6890233000,0,0,-0.45,-0.1352,-1.5817,1/16/2017,Tài chính
1/17/2017,E1VFVN30,15:01:02,HOSE,ETF,10.34,11.06,9.62,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,500,5170000,0,0,0,0,0,1/17/2017,Tài chính
3/29/2017,E1VFVN30,15:03:01,HOSE,ETF,11.25,12.03,10.47,11.25,11.33,11.25,11.32,11.31,11.25,11.33,11.25,11.32,11.31,14900,168562000,0,0,0.07,0.07,0.6222,3/29/2017,Tài chính
3/24/2017,E1VFVN30,15:03:01,HOSE,ETF,11.18,11.96,10.4,11.27,11.32,11.27,11.32,11.3,11.27,11.32,11.27,11.32,11.3,1830,20677600,500000,5615000000,0.14,0.14,1.2522,3/24/2017,Tài chính
4/4/2017,HCM,15:04:01,HOSE,STOCK,33.3,35.6,31,33.5,33.5,32.5,32.9,33.07,10.067,10.067,9.768,9.887,9.938,420380,13900603000,0,0,-0.4,-0.1202,-1.2012,4/4/2017,Tài chính
2/17/2017,E1VFVN30,15:02:01,HOSE,ETF,10.9,11.66,10.14,10.88,10.91,10.88,10.89,10.9,10.88,10.91,10.88,10.89,10.9,113020,1231547800,0,0,-0.01,-0.01,-0.0917,2/17/2017,Tài chính
4/27/2017,E1VFVN30,15:04:01,HOSE,ETF,10.99,11.75,10.23,11.06,11.14,11.06,11.14,11.1,11.06,11.14,11.06,11.14,11.1,125100,1388653000,0,0,0.15,0.15,1.3649,4/27/2017,Tài chính
3/14/2017,E1VFVN30,15:03:01,HOSE,ETF,10.86,11.62,10.1,10.84,10.89,10.84,10.89,10.87,10.84,10.89,10.84,10.89,10.87,550,5977200,0,0,0.03,0.03,0.2762,3/14/2017,Tài chính
5/3/2017,E1VFVN30,15:05:01,HOSE,ETF,11.14,11.91,10.37,11.09,11.18,11.08,11.18,11.14,11.09,11.18,11.08,11.18,11.14,99800,1111946000,0,0,0.04,0.04,0.3591,5/3/2017,Tài chính
3/14/2017,FUCVREIT,15:03:01,HOSE,IFC,23.2,24.8,21.6,24.8,24.8,24.8,24.8,24.8,19.054,19.054,19.054,19.054,19.054,120,2976000,0,0,1.6,1.2293,6.8966,3/14/2017,Tài chính
4/14/2017,E1VFVN30,15:04:02,HOSE,ETF,11.34,12.13,10.55,11.3,11.3,11.14,11.14,11.27,11.3,11.3,11.14,11.14,11.27,4910,55321400,0,0,-0.2,-0.2,-1.7637,4/14/2017,Tài chính
6/19/2017,HCM,15:06:02,HOSE,STOCK,42.65,45.6,39.7,42.8,44.1,42.7,43.9,43.5,13.29,13.693,13.259,13.631,13.508,1183070,51461698500,0,0,1.25,0.3881,2.9308,6/19/2017,Tài chính
5/22/2017,FUCVREIT,15:05:01,HOSE,IFC,20.75,22.2,19.3,19.3,19.3,19.3,19.3,19.3,14.829,14.829,14.829,14.829,14.829,210,4053000,0,0,-1.45,-1.1141,-6.988,5/22/2017,Tài chính
6/19/2017,E1VFVN30,15:06:02,HOSE,ETF,12.3,13.16,11.44,12.5,12.5,12.36,12.37,12.37,12.5,12.5,12.36,12.37,12.37,17750,219603000,0,0,0.07,0.07,0.5691,6/19/2017,Tài chính
5/18/2017,FUCVREIT,15:05:01,HOSE,IFC,23.95,25.6,22.3,22.3,22.3,22.3,22.3,22.3,17.134,17.134,17.134,17.134,17.134,710,15833000,0,0,-1.65,-1.2678,-6.8894,5/18/2017,Tài chính
7/20/2017,HCM,15:07:01,HOSE,STOCK,41.1,43.95,38.25,41.1,41.1,40.15,40.65,40.49,12.762,12.762,12.466,12.623,12.573,337420,13662931000,0,0,-0.45,-0.1397,-1.0949,7/20/2017,Tài chính
6/21/2017,FUCVREIT,15:06:01,HOSE,IFC,15.2,16.25,14.15,15.2,15.5,15,15.4,15.36,11.678,11.909,11.525,11.833,11.802,2950,45299000,0,0,0.2,0.1537,1.3158,6/21/2017,Tài chính
7/21/2017,HCM,15:07:02,HOSE,STOCK,40.65,43.45,37.85,41.5,41.5,40.9,41,41.14,12.886,12.886,12.701,12.73,12.775,494120,20327048000,0,0,0.35,0.1087,0.861,7/21/2017,Tài chính
4/14/2017,FUCVREIT,15:04:02,HOSE,IFC,19.6,20.95,18.25,18.25,20.9,18.25,19,19.56,14.022,16.059,14.022,14.598,15.029,6540,127909000,0,0,-0.6,-0.461,-3.0612,4/14/2017,Tài chính
5/30/2017,HCM,15:05:01,HOSE,STOCK,41.7,44.6,38.8,41.5,42.9,40.2,40.4,41.22,12.886,13.321,12.482,12.545,12.799,1614670,66560512000,0,0,-1.3,-0.4037,-3.1175,5/30/2017,Tài chính
5/25/2017,FUCVREIT,15:05:01,HOSE,IFC,19.2,20.5,17.9,20.5,20.5,19.2,19.2,20.1,15.751,15.751,14.752,14.752,15.444,8320,167219500,0,0,0,0,0,5/25/2017,Tài chính
4/27/2017,FUCVREIT,15:04:01,HOSE,IFC,14.5,15.5,13.5,13.5,13.5,13.5,13.5,13.5,10.373,10.373,10.373,10.373,10.373,4070,54945000,0,0,-1,-0.7684,-6.8966,4/27/2017,Tài chính
5/17/2017,HCM,15:05:01,HOSE,STOCK,35,37.45,32.55,35,35.95,34.5,35.6,35.27,10.868,11.163,10.712,11.054,10.952,651620,22979778000,0,0,0.6,0.1863,1.7143,5/17/2017,Tài chính
6/15/2017,E1VFVN30,15:06:02,HOSE,ETF,12.24,13.09,11.39,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,1530,18757800,0,0,0.02,0.02,0.1634,6/15/2017,Tài chính
6/20/2017,FUCVREIT,15:06:01,HOSE,IFC,15,16.05,13.95,15.3,15.5,15.2,15.2,15.4,11.756,11.909,11.678,11.678,11.833,1150,17708500,0,0,0.2,0.1537,1.3333,6/20/2017,Tài chính
5/17/2017,FUCVREIT,15:05:01,HOSE,IFC,25.75,27.55,23.95,27.55,27.55,23.95,23.95,25.48,21.167,21.167,18.401,18.401,19.577,10430,265761500,0,0,-1.8,-1.383,-6.9903,5/17/2017,Tài chính
5/18/2017,HCM,15:05:01,HOSE,STOCK,35.6,38.05,33.15,35.7,37.2,35.7,36.8,36.65,11.086,11.551,11.086,11.425,11.381,1176440,43117938500,0,0,1.2,0.3726,3.3708,5/18/2017,Tài chính
3/28/2017,E1VFVN30,15:03:01,HOSE,ETF,11.29,12.08,10.5,11.28,11.3,11.25,11.25,11.29,11.28,11.3,11.25,11.25,11.29,4700,53065000,0,0,-0.04,-0.04,-0.3543,3/28/2017,Tài chính
7/25/2017,E1VFVN30,15:07:01,HOSE,ETF,12.03,12.87,11.19,12.04,12.07,11.91,12,11.96,12.04,12.07,11.91,12,11.96,307280,3675004700,1700000,20304800000,-0.03,-0.03,-0.2494,7/25/2017,Tài chính
8/1/2017,FUCVREIT,15:08:02,HOSE,IFC,12.75,13.6,11.9,12,12.95,12,12,12.01,9.22,9.95,9.22,9.22,9.228,8400,100864000,0,0,-0.75,-0.5763,-5.8824,8/1/2017,Tài chính
7/20/2017,FUCVREIT,15:07:01,HOSE,IFC,13.05,13.95,12.15,12.2,13.2,12.2,13.15,12.85,9.374,10.142,9.374,10.103,9.873,730,9383000,0,0,0.1,0.0768,0.7663,7/20/2017,Tài chính
5/30/2017,E1VFVN30,15:05:01,HOSE,ETF,11.85,12.67,11.03,11.85,11.85,11.83,11.83,11.84,11.85,11.85,11.83,11.83,11.84,1050,12436300,0,0,-0.02,-0.02,-0.1688,5/30/2017,Tài chính
3/22/2021,FUCVREIT,15:03:02,HOSE,IFC,7.7,8.23,7.17,7.9,7.9,7.9,7.9,7.9,7.204,7.204,7.204,7.204,7.204,100,790000,0,0,0.2,0.1824,2.5974,3/22/2021,Tài chính
4/2/2021,FUCVREIT,15:04:02,HOSE,IFC,10.1,10.8,9.4,10.6,10.7,10.5,10.7,10.63,9.667,9.758,9.575,9.758,9.694,7900,83985000,0,0,0.6,0.5472,5.9406,4/2/2021,Tài chính
3/29/2021,E1VFVN30,15:03:03,HOSE,ETF,19.65,21.02,18.28,19.7,19.89,19.63,19.89,19.75,19.7,19.89,19.63,19.89,19.75,745400,14723012000,4500000,88442500000,0.24,0.24,1.2214,3/29/2021,Tài chính
4/6/2021,FUESSV50,15:04:03,HOSE,ETF,18.5,19.79,17.21,18.6,18.6,18.45,18.5,18.51,18.6,18.6,18.45,18.5,18.51,52100,964370000,0,0,0,0,0,4/6/2021,Tài chính
2/5/2021,FUCVREIT,15:02:03,HOSE,IFC,7.17,7.67,6.67,7.17,7.17,7.17,7.17,0,6.539,6.539,6.539,6.539,0,0,0,0,0,0,0,0,2/5/2021,Tài chính
3/10/2021,HCM,15:03:03,HOSE,STOCK,31.2,33.35,29.05,31.2,32.15,30.9,32.05,31.71,23.036,23.738,22.815,23.664,23.413,6258900,1.98493E+11,0,0,0.85,0.6276,2.7244,3/10/2021,Tài chính
2/23/2021,FUCVREIT,15:02:02,HOSE,IFC,7.38,7.89,6.87,7.38,7.38,7.38,7.38,0,6.73,6.73,6.73,6.73,0,0,0,0,0,0,0,0,2/23/2021,Tài chính
4/9/2021,FUESSV50,15:04:03,HOSE,ETF,18.25,19.52,16.98,18.25,18.25,18.2,18.2,18.24,18.25,18.25,18.2,18.2,18.24,3000,54733000,0,0,-0.05,-0.05,-0.274,4/9/2021,Tài chính
3/30/2021,E1VFVN30,15:03:03,HOSE,ETF,19.89,21.28,18.5,19.98,20,19.75,20,19.96,19.98,20,19.75,20,19.96,260500,5199140000,800000,15962000000,0.11,0.11,0.553,3/30/2021,Tài chính
2/25/2021,FUCVREIT,15:02:03,HOSE,IFC,7.38,7.89,6.87,7.38,7.38,7.38,7.38,0,6.73,6.73,6.73,6.73,0,0,0,0,0,0,0,0,2/25/2021,Tài chính
2/25/2021,HCM,15:02:03,HOSE,STOCK,29.2,31.2,27.2,29.7,29.75,29,29.3,29.34,21.929,21.966,21.412,21.634,21.663,3002800,88116450000,0,0,0.1,0.0738,0.3425,2/25/2021,Tài chính
2/18/2021,HCM,15:02:03,HOSE,STOCK,29.4,31.45,27.35,29.3,29.8,29,29.2,29.34,21.634,22.003,21.412,21.56,21.663,4485600,1.31608E+11,0,0,-0.2,-0.1477,-0.6803,2/18/2021,Tài chính
3/30/2021,HCM,15:03:03,HOSE,STOCK,30.45,32.55,28.35,30.6,31.1,30.45,31.1,30.84,22.593,22.963,22.483,22.963,22.77,2398400,73959840000,0,0,0.65,0.4799,2.1346,3/30/2021,Tài chính
2/26/2021,HCM,15:02:03,HOSE,STOCK,29.3,31.35,27.25,28.85,29.3,28.75,29.15,29.02,21.301,21.634,21.228,21.522,21.428,3691700,1.07123E+11,0,0,-0.15,-0.1107,-0.5119,2/26/2021,Tài chính
4/8/2021,FUESSV50,15:04:03,HOSE,ETF,18.3,19.58,17.02,18.4,18.4,18.25,18.25,18.31,18.4,18.4,18.25,18.25,18.31,14900,272765000,0,0,-0.05,-0.05,-0.2732,4/8/2021,Tài chính
4/8/2021,FUCVREIT,15:04:03,HOSE,IFC,12.8,13.65,11.95,12.9,13.2,12.9,13.2,13.01,11.764,12.038,11.764,12.038,11.864,2600,33820000,0,0,0.4,0.3648,3.125,4/8/2021,Tài chính
4/13/2021,FUCVREIT,15:04:04,HOSE,IFC,15.05,16.1,14,16.1,16.1,16.1,16.1,16.1,14.682,14.682,14.682,14.682,14.682,5900,94990000,0,0,1.05,0.9575,6.9767,4/13/2021,Tài chính
3/10/2021,FUCVREIT,15:03:03,HOSE,IFC,7,7.49,6.51,7,7,7,7,0,6.384,6.384,6.384,6.384,0,0,0,0,0,0,0,0,3/10/2021,Tài chính
3/17/2021,FUESSV50,15:03:03,HOSE,ETF,17.4,18.61,16.19,17.4,17.5,17.4,17.5,17.42,17.4,17.5,17.4,17.5,17.42,46200,804895000,0,0,0.1,0.1,0.5747,3/17/2021,Tài chính
3/9/2021,HCM,15:03:03,HOSE,STOCK,31.6,33.8,29.4,31.25,31.6,30.75,31.2,31.26,23.074,23.332,22.704,23.036,23.081,3202000,1.00079E+11,0,0,-0.4,-0.2953,-1.2658,3/9/2021,Tài chính
3/15/2021,FUESSV50,15:03:03,HOSE,ETF,17.4,18.61,16.19,17.4,17.5,17,17.5,17.21,17.4,17.5,17,17.5,17.21,93800,1614230000,0,0,0.1,0.1,0.5747,3/15/2021,Tài chính
4/12/2021,FUESSV50,15:04:03,HOSE,ETF,18.2,19.47,16.93,18.2,18.7,18,18.7,18.27,18.2,18.7,18,18.7,18.27,74200,1355626000,0,0,0.5,0.5,2.7473,4/12/2021,Tài chính
3/30/2021,FUESSV50,15:03:03,HOSE,ETF,17.1,18.29,15.91,17.3,17.5,17.3,17.5,17.36,17.3,17.5,17.3,17.5,17.36,145900,2533160000,0,0,0.4,0.4,2.3392,3/30/2021,Tài chính
4/23/2021,HCM,15:04:04,HOSE,STOCK,30,32.1,27.9,30.1,31.5,29.6,31.5,30.6,22.224,23.259,21.856,23.259,22.593,5346000,1.63563E+11,60000,1851000000,1.5,1.1076,5,4/23/2021,Tài chính
4/7/2021,HCM,15:04:03,HOSE,STOCK,33,35.3,30.7,33,33.3,32.8,33.2,33.03,24.366,24.587,24.218,24.512,24.388,2886800,95360720000,0,0,0.2,0.1477,0.6061,4/7/2021,Tài chính
4/22/2021,FUESSV50,15:04:01,HOSE,ETF,19.5,20.86,18.14,19.5,19.5,19.3,19.3,19.38,19.5,19.5,19.3,19.3,19.38,35200,682180000,0,0,-0.2,-0.2,-1.0256,4/22/2021,Tài chính
5/28/2021,E1VFVN30,15:05:02,HOSE,ETF,24.36,26.06,22.66,24.35,24.5,24.1,24.48,24.25,24.35,24.5,24.1,24.48,24.25,744700,18055813000,1250000,30338500000,0.12,0.12,0.4926,5/28/2021,Tài chính
5/14/2021,E1VFVN30,15:05:02,HOSE,ETF,23,24.61,21.39,22.9,23.25,22.9,23,23.14,22.9,23.25,22.9,23,23.14,1117900,25869792000,200000,4636000000,0,0,0,5/14/2021,Tài chính
1/28/2021,HCM,15:01:02,HOSE,STOCK,27.75,29.65,25.85,25.85,27.2,25.85,25.85,26.01,19.086,20.083,19.086,19.086,19.205,5330700,1.38632E+11,0,0,-1.9,-1.4028,-6.8468,1/28/2021,Tài chính
1/6/2021,E1VFVN30,15:01:01,HOSE,ETF,18.51,19.8,17.22,18.6,19.1,18.55,18.7,18.8,18.6,19.1,18.55,18.7,18.8,905000,17011368000,1800000,33635500000,0.19,0.19,1.0265,1/6/2021,Tài chính
1/21/2021,E1VFVN30,15:01:03,HOSE,ETF,18.85,20.16,17.54,19.29,19.3,18.79,19.3,19.05,19.29,19.3,18.79,19.3,19.05,2093900,39897264000,13344000,2.55705E+11,0.45,0.45,2.3873,1/21/2021,Tài chính
1/20/2021,E1VFVN30,15:01:03,HOSE,ETF,18.7,20,17.4,18.7,19.5,18,18.85,18.59,18.7,19.5,18,18.85,18.59,350800,6521451000,8000000,1.48032E+11,0.15,0.15,0.8021,1/20/2021,Tài chính
1/19/2021,FUESSV50,15:01:02,HOSE,ETF,17.6,18.83,16.37,17.5,17.5,16.5,16.5,17.33,17.5,17.5,16.5,16.5,17.33,162500,2815736000,0,0,-1.1,-1.1,-6.25,1/19/2021,Tài chính
1/14/2021,E1VFVN30,15:01:03,HOSE,ETF,19.59,20.96,18.22,19.59,20.5,19.38,19.58,19.54,19.59,20.5,19.38,19.58,19.54,417500,8155952000,1850000,36292900000,-0.01,-0.01,-0.051,1/14/2021,Tài chính
1/15/2021,FUESSV50,15:01:03,HOSE,ETF,17.3,18.51,16.09,17.3,17.5,17.3,17.5,17.34,17.3,17.5,17.3,17.5,17.34,57800,1002518000,0,0,0.2,0.2,1.1561,1/15/2021,Tài chính
1/11/2021,E1VFVN30,15:01:02,HOSE,ETF,19.22,20.56,17.88,19.8,19.8,19.43,19.55,19.52,19.8,19.8,19.43,19.55,19.52,892000,17412506000,9850000,1.92108E+11,0.33,0.33,1.717,1/11/2021,Tài chính
1/15/2021,E1VFVN30,15:01:03,HOSE,ETF,19.58,20.95,18.21,19.58,19.88,19.58,19.8,19.82,19.58,19.88,19.58,19.8,19.82,1568800,31097276000,1000000,19806500000,0.22,0.22,1.1236,1/15/2021,Tài chính
1/11/2021,FUCVREIT,15:01:02,HOSE,IFC,6.9,7.38,6.42,6.9,6.91,6.9,6.91,6.9,6.292,6.302,6.292,6.302,6.292,1500,10351000,0,0,0.01,0.0091,0.1449,1/11/2021,Tài chính
1/8/2021,FUESSV50,15:01:03,HOSE,ETF,16.5,17.65,15.35,16.5,16.7,16.5,16.7,16.58,16.5,16.7,16.5,16.7,16.58,50500,837280000,0,0,0.2,0.2,1.2121,1/8/2021,Tài chính
1/8/2021,E1VFVN30,15:01:03,HOSE,ETF,18.98,20.3,17.66,18.98,19.41,18.98,19.22,19.24,18.98,19.41,18.98,19.22,19.24,355500,6838305000,4400000,84540000000,0.24,0.24,1.2645,1/8/2021,Tài chính
1/13/2021,FUESSV50,15:01:02,HOSE,ETF,17.1,18.29,15.91,17.1,17.3,16.91,17.2,17.09,17.1,17.3,16.91,17.2,17.09,107800,1841804000,0,0,0.1,0.1,0.5848,1/13/2021,Tài chính
1/13/2021,HCM,15:01:02,HOSE,STOCK,32.3,34.55,30.05,32.3,32.3,31.75,31.85,31.99,23.849,23.849,23.443,23.516,23.62,4458300,1.42604E+11,0,0,-0.45,-0.3323,-1.3932,1/13/2021,Tài chính
1/29/2021,E1VFVN30,15:01:03,HOSE,ETF,17.07,18.26,15.88,16,17.79,16,17.5,17.37,16,17.79,16,17.5,17.37,1435100,24921769000,25400000,4.33012E+11,0.43,0.43,2.519,1/29/2021,Tài chính
1/22/2021,HCM,15:01:03,HOSE,STOCK,31.5,33.7,29.3,31.1,31.6,30.6,30.8,31.08,22.963,23.332,22.593,22.742,22.948,4443800,1.38093E+11,0,0,-0.7,-0.5169,-2.2222,1/22/2021,Tài chính
1/4/2021,HCM,15:01:01,HOSE,STOCK,31.4,33.55,29.25,32.9,32.9,31.8,32,32.2,24.292,24.292,23.479,23.628,23.775,4219300,1.35862E+11,0,0,0.6,0.443,1.9108,1/4/2021,Tài chính
1/22/2021,FUESSV50,15:01:03,HOSE,ETF,16.7,17.86,15.54,16.7,16.9,16.41,16.9,16.66,16.7,16.9,16.41,16.9,16.66,102300,1704410000,0,0,0.2,0.2,1.1976,1/22/2021,Tài chính
2/3/2021,E1VFVN30,15:02:02,HOSE,ETF,18.2,19.47,16.93,18.25,18.85,18.25,18.85,18.55,18.25,18.85,18.25,18.85,18.55,788800,14634441000,1200000,22272000000,0.65,0.65,3.5714,2/3/2021,Tài chính
3/23/2021,HCM,15:03:02,HOSE,STOCK,32.05,34.25,29.85,32.15,32.15,31.35,31.45,31.76,23.738,23.738,23.148,23.221,23.45,3666700,1.16456E+11,0,0,-0.6,-0.443,-1.8721,3/23/2021,Tài chính
3/25/2021,FUCVREIT,15:03:03,HOSE,IFC,8.7,9.3,8.1,9.25,9.3,9.2,9.3,9.26,8.436,8.481,8.39,8.481,8.445,4500,41675000,0,0,0.6,0.5472,6.8966,3/25/2021,Tài chính
3/2/2021,FUCVREIT,15:03:03,HOSE,IFC,7.38,7.89,6.87,7.38,7.38,7.38,7.38,0,6.73,6.73,6.73,6.73,0,0,0,0,0,0,0,0,3/2/2021,Tài chính
2/9/2021,FUESSV50,15:02:03,HOSE,ETF,15.9,17.01,14.79,15.8,16.3,15.7,16.3,15.96,15.8,16.3,15.7,16.3,15.96,87000,1388740000,0,0,0.4,0.4,2.5157,2/9/2021,Tài chính
3/5/2021,FUCVREIT,15:03:03,HOSE,IFC,7.38,7.89,6.87,7.38,7.38,7.38,7.38,0,6.73,6.73,6.73,6.73,0,0,0,0,0,0,0,0,3/5/2021,Tài chính
1/13/2021,E1VFVN30,15:01:02,HOSE,ETF,19.8,21.18,18.42,19.8,19.8,19.53,19.59,19.7,19.8,19.8,19.53,19.59,19.7,570800,11246675000,4450000,87650000000,-0.21,-0.21,-1.0606,1/13/2021,Tài chính
3/11/2021,FUESSV50,15:03:03,HOSE,ETF,16.9,18.08,15.72,17,17.3,16.9,17.3,16.98,17,17.3,16.9,17.3,16.98,65100,1105280000,0,0,0.4,0.4,2.3669,3/11/2021,Tài chính
2/19/2021,FUESSV50,15:02:03,HOSE,ETF,17.1,18.29,15.91,17.2,17.3,16.81,17.3,17.07,17.2,17.3,16.81,17.3,17.07,130000,2219000000,0,0,0.2,0.2,1.1696,2/19/2021,Tài chính
4/1/2021,HCM,15:04:03,HOSE,STOCK,30.9,33.05,28.75,31.2,32.9,30.9,32.7,31.94,23.036,24.292,22.815,24.145,23.583,5666500,1.80978E+11,60000,1725000000,1.8,1.3291,5.8252,4/1/2021,Tài chính
4/2/2021,E1VFVN30,15:04:02,HOSE,ETF,20.6,22.04,19.16,20.98,20.98,20.73,20.84,20.83,20.98,20.98,20.73,20.84,20.83,290300,6047603000,856000,17840480000,0.24,0.24,1.165,4/2/2021,Tài chính
2/5/2021,E1VFVN30,15:02:03,HOSE,ETF,18.75,20.06,17.44,18.51,19.49,18.51,19.49,18.96,18.51,19.49,18.51,19.49,18.96,509200,9652079000,2050000,38736500000,0.74,0.74,3.9467,2/5/2021,Tài chính
